country,iso3,year,convention_status_current,convention_signed_year,convention_ratified_year,convention_entry_into_force_year,convention_denounced_effective_year,treatment_main_ratification,post_entry_into_force,active_party_annual_approx,event_time_main_ratification_years,years_since_entry_into_force,outcome_primary_female_intentional_homicide_rate_per_100k,outcome_secondary_sexual_violence_rate_per_100k,outcome_secondary_rape_rate_per_100k,gdp_per_capita_constant_2015_usd,female_labor_force_participation_pct,turkey_post_denunciation_2021_onward,microstate_country,sample_exclude_turkey,sample_exclude_microstates,sample_primary_female_homicide_2000_2023,sample_secondary_sexual_violence_2005_2023,sample_secondary_rape_2005_2023,sample_core_controls_available,sample_primary_full_controls,sample_secondary_sv_full_controls,sample_secondary_rape_full_controls,population_total,grevio_report_year,grevio_report_available,sample_primary_grevio_available,wbl_dv_legislation,wbl_femicide_law,sample_wbl_dv_legislation,sample_wbl_femicide_law,ratified_by_2023,ratification_after_analysis_window,government_effectiveness_wgi,rule_of_law_wgi,wgi_value_status,grevio_baseline_report_year_verified,grevio_report_available_verified,grevio_score_status,wave_shelter_reference_population_2020,wave_shelter_existing_beds_2020,wave_shelter_beds_needed_ic_standard_2020,wave_shelter_beds_missing_2020,wave_shelter_pct_beds_missing_2020,wave_shelter_beds_per_10k_total_population_2020,wave_shelter_meets_ic_minimum_standard_2020,data_quality_note
Armenia,ARM,1996,signed_not_ratified,2018,,,,0,0,0,,,1.341,,,995.73,55.2,0,0,1,1,0,0,0,1,0,0,0,2987000,,0,0,0.0,0.0,1,1,0,0,-0.65,-0.8,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,
Armenia,ARM,1997,signed_not_ratified,2018,,,,0,0,0,,,1.274,,,1039.08,54.8,0,0,1,1,0,0,0,0,0,0,0,3004000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric.
Armenia,ARM,1998,signed_not_ratified,2018,,,,0,0,0,,,0.92,,,1128.1,54.6,0,0,1,1,0,0,0,1,0,0,0,3044000,,0,0,0.0,0.0,1,1,0,0,-0.93,-0.65,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric.
Armenia,ARM,1999,signed_not_ratified,2018,,,,0,0,0,,,1.152,,,1180.45,54.5,0,0,1,1,0,0,0,0,0,0,0,3068000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric.
Armenia,ARM,2000,signed_not_ratified,2018,,,,0,0,0,,,1.553,,,1229.22,54.5,0,0,1,1,1,0,0,1,1,0,0,3076000,,0,0,0.0,0.0,1,1,0,0,-0.93,-0.85,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric.
Armenia,ARM,2001,signed_not_ratified,2018,,,,0,0,0,,,1.114,,,1351.12,54.3,0,0,1,1,1,0,0,0,0,0,0,3060000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric.
Armenia,ARM,2002,signed_not_ratified,2018,,,,0,0,0,,,1.197,,,1535.2,54.0,0,0,1,1,1,0,0,1,1,0,0,3032000,,0,0,0.0,0.0,1,1,0,0,-0.08,-0.75,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric.
Armenia,ARM,2003,signed_not_ratified,2018,,,,0,0,0,,,0.667,,0.099,1759.65,53.8,0,0,1,1,1,0,0,1,1,0,0,3012000,,0,0,0.0,0.0,1,1,0,0,-0.33,-0.51,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric.
Armenia,ARM,2004,signed_not_ratified,2018,,,,0,0,0,,,1.358,1.588,0.298,1955.22,53.5,0,0,1,1,1,0,0,1,1,0,0,2998000,,0,0,0.0,0.0,1,1,0,0,-0.2,-0.82,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric.
Armenia,ARM,2005,signed_not_ratified,2018,,,,0,0,0,,,0.682,1.696,0.499,2240.09,53.3,0,0,1,1,1,1,1,1,1,1,1,2984000,,0,0,0.0,0.0,1,1,0,0,-0.24,-0.66,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric.
Armenia,ARM,2006,signed_not_ratified,2018,,,,0,0,0,,,1.62,1.739,0.234,2551.44,53.2,0,0,1,1,1,1,1,1,1,1,1,2975000,,0,0,0.0,0.0,1,1,0,0,-0.44,-0.93,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric.
Armenia,ARM,2007,signed_not_ratified,2018,,,,0,0,0,,,0.814,1.109,0.168,2919.37,53.3,0,0,1,1,1,1,1,1,1,1,1,2977000,,0,0,0.0,0.0,1,1,0,0,-0.65,-0.84,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric.
Armenia,ARM,2008,signed_not_ratified,2018,,,,0,0,0,,,1.656,2.128,0.507,3141.33,53.0,0,0,1,1,1,1,1,1,1,1,1,2990000,,0,0,0.0,0.0,1,1,0,0,-0.3,-0.57,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric.
Armenia,ARM,2009,signed_not_ratified,2018,,,,0,0,0,,,1.574,2.478,0.509,2716.97,54.4,0,0,1,1,1,1,1,1,1,1,1,2990000,,0,0,0.0,0.0,1,1,0,0,-0.04,-0.8,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric.
Armenia,ARM,2010,signed_not_ratified,2018,,,,0,0,0,,,0.631,2.798,0.375,2796.08,54.4,0,0,1,1,1,1,1,1,1,1,1,2963000,,0,0,0.0,0.0,1,1,0,0,-0.29,-0.82,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric.
Armenia,ARM,2011,signed_not_ratified,2018,,,,0,0,0,,,1.201,2.429,0.342,2943.84,54.2,0,0,1,1,1,1,1,1,1,1,1,2977000,,0,0,0.0,0.0,1,1,0,0,-0.19,-0.74,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric.
Armenia,ARM,2012,signed_not_ratified,2018,,,,0,0,0,,,1.202,3.593,0.479,3159.76,53.9,0,0,1,1,1,1,1,1,1,1,1,2978000,,0,0,0.0,0.0,1,1,0,0,-0.05,-0.71,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric.
Armenia,ARM,2013,signed_not_ratified,2018,,,,0,0,0,,,1.202,3.969,0.513,3266.3,53.9,0,0,1,1,1,1,1,1,1,1,1,2977000,,0,0,0.0,0.0,1,1,0,0,0.14,-0.58,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric.
Armenia,ARM,2014,signed_not_ratified,2018,,,,0,0,0,,,1.267,3.319,0.616,3393.09,53.8,0,0,1,1,1,1,1,1,1,1,1,2976000,,0,0,0.0,0.0,1,1,0,0,-0.43,-0.71,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric.
Armenia,ARM,2015,signed_not_ratified,2018,,,,0,0,0,,,1.331,4.108,1.027,3512.39,53.8,0,0,1,1,1,1,1,1,1,1,1,2975000,,0,0,0.0,0.0,1,1,0,0,-0.55,-0.78,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric.
Armenia,ARM,2016,signed_not_ratified,2018,,,,0,0,0,,,0.889,4.043,0.548,3533.89,53.9,0,0,1,1,1,1,1,1,1,1,1,2972000,,0,0,0.0,0.0,1,1,0,0,-0.52,-0.27,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric.
Armenia,ARM,2017,signed_not_ratified,2018,,,,0,0,0,,,0.7,3.499,0.583,3815.37,53.8,0,0,1,1,1,1,1,1,1,1,1,2963000,,0,0,0.0,0.0,1,1,0,0,-0.42,-0.35,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric.
Armenia,ARM,2018,signed_not_ratified,2018,,,,0,0,0,,,0.701,2.887,0.687,4027.83,53.6,0,0,1,1,1,1,1,1,1,1,1,2951000,,0,0,0.0,0.0,1,1,0,0,-0.28,-0.33,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric.
Armenia,ARM,2019,signed_not_ratified,2018,,,,0,0,0,,,0.64,3.581,0.62,4343.46,50.8,0,0,1,1,1,1,1,1,1,1,1,2958000,,0,0,1.0,0.0,1,1,0,0,-0.38,-0.3,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric.
Armenia,ARM,2020,signed_not_ratified,2018,,,,0,0,0,,,1.029,2.802,0.692,4032.09,54.3,0,0,1,1,1,1,1,1,1,1,1,2963000,,0,0,1.0,0.0,1,1,0,0,-0.51,-0.21,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric.
Armenia,ARM,2021,signed_not_ratified,2018,,,,0,0,0,,,0.908,3.24,0.766,4264.8,55.1,0,0,1,1,1,1,1,1,1,1,1,2791000,,0,0,1.0,0.0,1,1,0,0,-0.47,-0.2,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric.
Armenia,ARM,2022,signed_not_ratified,2018,,,,0,0,0,,,,3.784,2.048,4791,50.2,0,0,1,1,0,1,1,1,0,1,1,2780000,,0,0,1.0,0.0,1,1,0,0,-0.44,-0.24,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric.
Armenia,ARM,2023,signed_not_ratified,2018,,,,0,0,0,,,,5.979,2.82,5197.24,51.5,0,0,1,1,0,1,1,1,0,1,1,2773000,,0,0,1.0,0.0,1,1,0,0,-0.13,-0.09,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,2959694,31,296,265,90,0.104741,0,GDP parsed from comma-formatted text to numeric. | UNODC outcome values preserved from source dataset; not silently imputed or replaced.
Austria,AUT,1990,party,2011,2013.0,2014.0,,0,0,0,-23,-24,0.996,,,31167.19,43.1,0,0,1,1,0,0,0,0,0,0,0,7718000,2017,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,1991,party,2011,2013.0,2014.0,,0,0,0,-22,-23,1.16,,,31919.56,43.6,0,0,1,1,0,0,0,0,0,0,0,7754000,2017,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,1992,party,2011,2013.0,2014.0,,0,0,0,-21,-22,1.05,,,32231.12,45.1,0,0,1,1,0,0,0,0,0,0,0,7840000,2017,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,1993,party,2011,2013.0,2014.0,,0,0,0,-20,-21,0.847,,,32134.83,45.6,0,0,1,1,0,0,0,0,0,0,0,7914000,2017,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,1994,party,2011,2013.0,2014.0,,0,0,0,-19,-20,1.275,,,32780.34,48.1,0,0,1,1,0,0,0,0,0,0,0,7937000,2017,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,1995,party,2011,2013.0,2014.0,,0,0,0,-18,-19,0.925,,,33603.43,48.7,0,0,1,1,0,0,0,0,0,0,0,7948000,2017,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,1996,party,2011,2013.0,2014.0,,0,0,0,-17,-18,1.227,,,34301.66,48.3,0,0,1,1,0,0,0,1,0,0,0,7959000,2017,0,0,0.0,0.0,1,1,1,0,2.94,3.07,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,1997,party,2011,2013.0,2014.0,,0,0,0,-16,-17,0.905,,,34998.03,48.3,0,0,1,1,0,0,0,0,0,0,0,7968000,2017,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,1998,party,2011,2013.0,2014.0,,0,0,0,-15,-16,0.82,,,36180.75,48.8,0,0,1,1,0,0,0,1,0,0,0,7977000,2017,0,0,1.0,0.0,1,1,1,0,3.07,3.07,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,1999,party,2011,2013.0,2014.0,,0,0,0,-14,-15,0.769,,,37468.87,49.0,0,0,1,1,0,0,0,0,0,0,0,7992000,2017,0,0,1.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,2000,party,2011,2013.0,2014.0,,0,0,0,-13,-14,1.295,,,38571.09,49.0,0,0,1,1,1,0,0,1,1,0,0,8012000,2017,0,0,1.0,0.0,1,1,1,0,3.14,3.08,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,2001,party,2011,2013.0,2014.0,,0,0,0,-12,-13,1.008,,,38929.75,48.9,0,0,1,1,1,0,0,0,0,0,0,8043000,2017,0,0,1.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,2002,party,2011,2013.0,2014.0,,0,0,0,-11,-12,0.905,,,39313.72,50.1,0,0,1,1,1,0,0,1,1,0,0,8082000,2017,0,0,1.0,0.0,1,1,1,0,3.2,3.16,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,2003,party,2011,2013.0,2014.0,,0,0,0,-10,-11,0.56,,,39569.29,50.2,0,0,1,1,1,0,0,1,1,0,0,8118000,2017,0,0,1.0,0.0,1,1,1,0,3.28,3.14,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,2004,party,2011,2013.0,2014.0,,0,0,0,-9,-10,0.759,24.518,8.405,40333.33,50.1,0,0,1,1,1,0,0,1,1,0,0,8142000,2017,0,0,1.0,0.0,1,1,1,0,3.13,3.09,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,2005,party,2011,2013.0,2014.0,,0,0,0,-8,-9,0.572,20.342,8.239,40989.01,50.9,0,0,1,1,1,1,1,1,1,1,1,8207000,2017,0,0,1.0,0.0,1,1,1,0,2.86,3.14,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,2006,party,2011,2013.0,2014.0,,0,0,0,-7,-8,0.686,21.016,8.464,42120.16,51.5,0,0,1,1,1,1,1,1,1,1,1,8254000,2017,0,0,1.0,0.0,1,1,1,0,3.11,3.23,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,2007,party,2011,2013.0,2014.0,,0,0,0,-6,-7,0.569,21.61,8.557,43568.83,52.4,0,0,1,1,1,1,1,1,1,1,1,8283000,2017,0,0,1.0,0.0,1,1,1,0,3.17,3.3,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,2008,party,2011,2013.0,2014.0,,0,0,0,-5,-6,0.679,35.251,8.326,44063.86,52.9,0,0,1,1,1,1,1,1,1,1,1,8318000,2017,0,0,1.0,0.0,1,1,1,0,3.01,3.25,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,2009,party,2011,2013.0,2014.0,,0,0,0,-4,-5,0.657,30.773,9.335,42372.48,53.5,0,0,1,1,1,1,1,1,1,1,1,8343000,2017,0,0,1.0,0.0,1,1,1,0,2.83,3.02,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,2010,party,2011,2013.0,2014.0,,0,0,0,-3,-4,0.769,39.45,10.46,43035.41,53.6,0,0,1,1,1,1,1,1,1,1,1,8363000,2017,0,0,1.0,0.0,1,1,1,0,3.08,3.06,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,2011,party,2011,2013.0,2014.0,,0,0,0,-2,-3,0.813,44.905,11.616,44146.2,53.9,0,0,1,1,1,1,1,1,1,1,1,8391000,2017,0,0,1.0,0.0,1,1,1,0,2.72,3.06,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,2012,party,2011,2013.0,2014.0,,0,0,0,-1,-2,0.88,45.721,10.473,44221.46,54.4,0,0,1,1,1,1,1,1,1,1,1,8429000,2017,0,0,1.0,0.0,1,1,1,0,2.65,3.16,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,2013,party,2011,2013.0,2014.0,,1,0,0,0,-1,0.668,44.568,15.269,43851.37,54.7,0,0,1,1,1,1,1,1,1,1,1,8452000,2017,0,0,1.0,0.0,1,1,1,0,2.67,3.12,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,2014,party,2011,2013.0,2014.0,,1,1,1,1,0,0.504,41.695,13.618,43838.83,54.8,0,0,1,1,1,1,1,1,1,1,1,8507000,2017,0,0,1.0,0.0,1,1,1,0,2.64,3.3,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,2015,party,2011,2013.0,2014.0,,1,1,1,2,1,0.386,40.247,13.073,43915.23,54.8,0,0,1,1,1,1,1,1,1,1,1,8611000,2017,0,0,1.0,0.0,1,1,1,0,2.48,3.09,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,2016,party,2011,2013.0,2014.0,,1,1,1,3,2,0.697,50.252,14.088,44362.67,55.3,0,0,1,1,1,1,1,1,1,1,1,8700000,2017,0,0,1.0,0.0,1,1,1,0,2.52,3,retained_legacy_not_independently_reimported,2017,0,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,2017,party,2011,2013.0,2014.0,,1,1,1,4,3,0.827,48.336,16.957,45056.64,55.4,0,0,1,1,1,1,1,1,1,1,1,8773000,2017,1,1,1.0,0.0,1,1,1,0,2.5,3.07,retained_legacy_not_independently_reimported,2017,1,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,2018,party,2011,2013.0,2014.0,,1,1,1,5,4,0.979,50.047,18.843,45951.58,55.4,0,0,1,1,1,1,1,1,1,1,1,8840000,2017,1,1,1.0,0.0,1,1,1,0,2.48,3.16,retained_legacy_not_independently_reimported,2017,1,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,2019,party,2011,2013.0,2014.0,,1,1,1,6,5,0.886,50.772,18.872,46550.56,55.5,0,0,1,1,1,1,1,1,1,1,1,8858000,2017,1,1,1.0,0.0,1,1,1,0,2.55,3.18,retained_legacy_not_independently_reimported,2017,1,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,2020,party,2011,2013.0,2014.0,,1,1,1,7,6,0.816,46.416,18.876,43428.7,55.2,0,0,1,1,1,1,1,1,1,1,1,8901000,2017,1,1,1.0,0.0,1,1,1,0,2.74,3.02,retained_legacy_not_independently_reimported,2017,1,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,2021,party,2011,2013.0,2014.0,,1,1,1,8,7,0.878,48.556,20.531,45368.64,55.4,0,0,1,1,1,1,1,1,1,1,1,8932000,2017,1,1,1.0,0.0,1,1,1,0,2.61,2.99,retained_legacy_not_independently_reimported,2017,1,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,2022,party,2011,2013.0,2014.0,,1,1,1,9,8,0.891,54.806,22.67,47332.42,55.7,0,0,1,1,1,1,1,1,1,1,1,8979000,2017,1,1,1.0,0.0,1,1,1,0,2.05,2.39,retained_legacy_not_independently_reimported,2017,1,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric.
Austria,AUT,2023,party,2011,2013.0,2014.0,,1,1,1,10,9,0.971,59.658,25.497,46497.91,55.8,0,0,1,1,1,1,1,0,0,0,0,9104000,2017,1,1,1.0,0.0,1,1,1,0,,,excluded_legacy_flagged_for_manual_review,2017,1,excluded_until_researcher_coding_rubric_is_documented,8901064,791,890,99,11,0.888658,0,GDP parsed from comma-formatted text to numeric. | WGI legacy value excluded because source file flagged this country-year for manual review. | UNODC outcome values preserved from source dataset; not silently imputed or replaced.
