country,iso3,year,convention_status_current,convention_signed_year,convention_ratified_year,convention_entry_into_force_year,convention_denounced_effective_year,treatment_main_ratification,post_entry_into_force,active_party_annual_approx,event_time_main_ratification_years,years_since_entry_into_force,outcome_primary_female_intentional_homicide_rate_per_100k,outcome_secondary_sexual_violence_rate_per_100k,outcome_secondary_rape_rate_per_100k,gdp_per_capita_constant_2015_usd,female_labor_force_participation_pct,turkey_post_denunciation_2021_onward,microstate_country,sample_exclude_turkey,sample_exclude_microstates,sample_primary_female_homicide_2000_2023,sample_secondary_sexual_violence_2005_2023,sample_secondary_rape_2005_2023,sample_core_controls_available,sample_primary_full_controls,sample_secondary_sv_full_controls,sample_secondary_rape_full_controls,population_total,grevio_report_year,grevio_report_available,sample_primary_grevio_available,wbl_dv_legislation,wbl_femicide_law,sample_wbl_dv_legislation,sample_wbl_femicide_law,ratified_by_2023,ratification_after_analysis_window,government_effectiveness_wgi,rule_of_law_wgi,wgi_value_status,grevio_baseline_report_year_verified,grevio_report_available_verified,grevio_score_status,wave_shelter_reference_population_2020,wave_shelter_existing_beds_2020,wave_shelter_beds_needed_ic_standard_2020,wave_shelter_beds_missing_2020,wave_shelter_pct_beds_missing_2020,wave_shelter_beds_per_10k_total_population_2020,wave_shelter_meets_ic_minimum_standard_2020,data_quality_note,male_intentional_homicide_rate_per_100k,total_intentional_homicide_rate_per_100k,female_ipf_homicide_rate_per_100k,male_ipf_homicide_rate_per_100k,female_ip_homicide_rate_per_100k,female_share_of_homicide_victims,log_female_male_homicide_ratio,unodc_subregion,post_socialist,convention_denunciation_year,treat_year_first_full_ratification,treat_year_first_full_eif,ever_ratified_verified,treatment_first_full_year_ratification,treatment_first_full_year_eif,treatment_ratification_nonabsorbing
San Marino,SMR,1992,party,2014,2016.0,2016.0,,0,0,0,-24.0,-24.0,,,,,,0,1,1,0,0,0,0,0,0,0,0,24000,2021.0,0,0,0.0,0.0,0,0,1,0,,,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GREVIO baseline publication year corrected to 2021 from official CoE page.,,,,,,,,Southern Europe,0,,2017.0,2017.0,True,0,0,0
San Marino,SMR,1993,party,2014,2016.0,2016.0,,0,0,0,-23.0,-23.0,,,,,,0,1,1,0,0,0,0,0,0,0,0,25000,2021.0,0,0,0.0,0.0,0,0,1,0,,,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GREVIO baseline publication year corrected to 2021 from official CoE page.,,,,,,,,Southern Europe,0,,2017.0,2017.0,True,0,0,0
San Marino,SMR,1994,party,2014,2016.0,2016.0,,0,0,0,-22.0,-22.0,,,,,,0,1,1,0,0,0,0,0,0,0,0,25000,2021.0,0,0,0.0,0.0,0,0,1,0,,,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GREVIO baseline publication year corrected to 2021 from official CoE page.,,,,,,,,Southern Europe,0,,2017.0,2017.0,True,0,0,0
San Marino,SMR,1995,party,2014,2016.0,2016.0,,0,0,0,-21.0,-21.0,0.0,,,,,0,1,1,0,0,0,0,0,0,0,0,26000,2021.0,0,0,0.0,0.0,0,0,1,0,,,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GREVIO baseline publication year corrected to 2021 from official CoE page.,0.0,0.0,,,,,,Southern Europe,0,,2017.0,2017.0,True,0,0,0
San Marino,SMR,1996,party,2014,2016.0,2016.0,,0,0,0,-20.0,-20.0,0.0,,,,,0,1,1,0,0,0,0,0,0,0,0,26000,2021.0,0,0,0.0,0.0,0,0,1,0,,1.38,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GREVIO baseline publication year corrected to 2021 from official CoE page.,0.0,0.0,,,,,,Southern Europe,0,,2017.0,2017.0,True,0,0,0
San Marino,SMR,1997,party,2014,2016.0,2016.0,,0,0,0,-19.0,-19.0,0.0,,,48409.55,,0,1,1,0,0,0,0,0,0,0,0,27000,2021.0,0,0,0.0,0.0,0,0,1,0,,,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2021 from official CoE page.,0.0,0.0,,,,,,Southern Europe,0,,2017.0,2017.0,True,0,0,0
San Marino,SMR,1998,party,2014,2016.0,2016.0,,0,0,0,-18.0,-18.0,0.0,,,51376.44,,0,1,1,0,0,0,0,0,0,0,0,27000,2021.0,0,0,0.0,0.0,0,0,1,0,,1.49,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2021 from official CoE page.,0.0,0.0,,,,,,Southern Europe,0,,2017.0,2017.0,True,0,0,0
San Marino,SMR,1999,party,2014,2016.0,2016.0,,0,0,0,-17.0,-17.0,0.0,,,55318.45,,0,1,1,0,0,0,0,0,0,0,0,27000,2021.0,0,0,0.0,0.0,0,0,1,0,,,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2021 from official CoE page.,0.0,0.0,,,,,,Southern Europe,0,,2017.0,2017.0,True,0,0,0
San Marino,SMR,2000,party,2014,2016.0,2016.0,,0,0,0,-16.0,-16.0,0.0,,,55806.92,,0,1,1,0,1,0,0,0,0,0,0,27000,2021.0,0,0,0.0,0.0,0,0,1,0,,1.43,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2021 from official CoE page.,0.0,0.0,,,,,,Southern Europe,0,,2017.0,2017.0,True,0,0,0
San Marino,SMR,2001,party,2014,2016.0,2016.0,,0,0,0,-15.0,-15.0,0.0,,,58173.29,,0,1,1,0,1,0,0,0,0,0,0,28000,2021.0,0,0,0.0,0.0,0,0,1,0,,,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2021 from official CoE page.,0.0,0.0,,,,,,Southern Europe,0,,2017.0,2017.0,True,0,0,0
San Marino,SMR,2002,party,2014,2016.0,2016.0,,0,0,0,-14.0,-14.0,7.03,,,57615.41,,0,1,1,0,1,0,0,0,0,0,0,28000,2021.0,0,0,0.0,0.0,0,0,1,0,,1.42,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2021 from official CoE page.,0.0,3.63762026882014,,,,1.0,,Southern Europe,0,,2017.0,2017.0,True,0,0,0
San Marino,SMR,2003,party,2014,2016.0,2016.0,,0,0,0,-13.0,-13.0,0.0,,,59090.23,,0,1,1,0,1,0,0,0,0,0,0,28000,2021.0,0,0,0.0,0.0,0,0,1,0,,1.42,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2021 from official CoE page.,0.0,0.0,,,,,,Southern Europe,0,,2017.0,2017.0,True,0,0,0
San Marino,SMR,2004,party,2014,2016.0,2016.0,,0,0,0,-12.0,-12.0,0.0,,,58393.22,,0,1,1,0,1,0,0,0,0,0,0,29000,2021.0,0,0,0.0,0.0,0,0,1,0,,1.4,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2021 from official CoE page.,0.0,0.0,,,,,,Southern Europe,0,,2017.0,2017.0,True,0,0,0
San Marino,SMR,2005,party,2014,2016.0,2016.0,,0,0,0,-11.0,-11.0,0.0,,,59049.58,,0,1,1,0,1,0,0,0,0,0,0,30000,2021.0,0,0,0.0,0.0,0,0,1,0,,1.32,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2021 from official CoE page.,0.0,0.0,,,,,,Southern Europe,0,,2017.0,2017.0,True,0,0,0
San Marino,SMR,2006,party,2014,2016.0,2016.0,,0,0,0,-10.0,-10.0,0.0,,,60604.35,,0,1,1,0,1,0,0,0,0,0,0,30000,2021.0,0,0,0.0,0.0,0,0,1,0,,1.67,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2021 from official CoE page.,0.0,0.0,,,,,,Southern Europe,0,,2017.0,2017.0,True,0,0,0
San Marino,SMR,2007,party,2014,2016.0,2016.0,,0,0,0,-9.0,-9.0,0.0,,,62776.95,,0,1,1,0,1,0,0,0,0,0,0,31000,2021.0,0,0,0.0,0.0,0,0,1,0,,1.49,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2021 from official CoE page.,0.0,0.0,,,,,,Southern Europe,0,,2017.0,2017.0,True,0,0,0
San Marino,SMR,2008,party,2014,2016.0,2016.0,,0,0,0,-8.0,-8.0,0.0,,,61572.74,,0,1,1,0,1,0,0,0,0,0,0,32000,2021.0,0,0,0.0,0.0,0,0,1,0,,1.53,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2021 from official CoE page.,0.0,0.0,,,,,,Southern Europe,0,,2017.0,2017.0,True,0,0,0
San Marino,SMR,2009,party,2014,2016.0,2016.0,,0,0,0,-7.0,-7.0,0.0,,,52873.27,,0,1,1,0,1,0,0,0,0,0,0,32000,2021.0,0,0,1.0,0.0,0,0,1,0,,1.6,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2021 from official CoE page.,0.0,0.0,,,,,,Southern Europe,0,,2017.0,2017.0,True,0,0,0
San Marino,SMR,2010,party,2014,2016.0,2016.0,,0,0,0,-6.0,-6.0,0.0,,,49672.7,,0,1,1,0,1,0,0,0,0,0,0,32000,2021.0,0,0,1.0,0.0,0,0,1,0,,1.5,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2021 from official CoE page.,0.0,0.0,,,,,,Southern Europe,0,,2017.0,2017.0,True,0,0,0
San Marino,SMR,2011,party,2014,2016.0,2016.0,,0,0,0,-5.0,-5.0,0.0,,,46450.03,,0,1,1,0,1,0,0,0,0,0,0,32000,2021.0,0,0,1.0,0.0,0,0,1,0,,1.6,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2021 from official CoE page.,0.0,0.0,,,,,,Southern Europe,0,,2017.0,2017.0,True,0,0,0
San Marino,SMR,2012,party,2014,2016.0,2016.0,,0,0,0,-4.0,-4.0,,,,42082.56,,0,1,1,0,0,0,0,0,0,0,0,32000,2021.0,0,0,1.0,0.0,0,0,1,0,,1.58,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2021 from official CoE page.,,,,,,,,Southern Europe,0,,2017.0,2017.0,True,0,0,0
San Marino,SMR,2013,party,2014,2016.0,2016.0,,0,0,0,-3.0,-3.0,,,,42293.49,,0,1,1,0,0,0,0,0,0,0,0,33000,2021.0,0,0,1.0,0.0,0,0,1,0,,1.58,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2021 from official CoE page.,,,,,,,,Southern Europe,0,,2017.0,2017.0,True,0,0,0
San Marino,SMR,2014,party,2014,2016.0,2016.0,,0,0,0,-2.0,-2.0,,,,42492.85,,0,1,1,0,0,0,0,0,0,0,0,33000,2021.0,0,0,1.0,0.0,0,0,1,0,,,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2021 from official CoE page.,,,,,,,,Southern Europe,0,,2017.0,2017.0,True,0,0,0
San Marino,SMR,2015,party,2014,2016.0,2016.0,,0,0,0,-1.0,-1.0,,,,43146.82,,0,1,1,0,0,0,0,0,0,0,0,33000,2021.0,0,0,1.0,0.0,0,0,1,0,2.07,2.12,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2021 from official CoE page.,,,,,,,,Southern Europe,0,,2017.0,2017.0,True,0,0,0
San Marino,SMR,2016,party,2014,2016.0,2016.0,,1,1,1,0.0,0.0,,,,43886.21,,0,1,1,0,0,0,0,0,0,0,0,33000,2021.0,0,0,1.0,0.0,0,0,1,0,2.16,2.12,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2021 from official CoE page.,,,,,,,,Southern Europe,0,,2017.0,2017.0,True,0,0,1
San Marino,SMR,2017,party,2014,2016.0,2016.0,,1,1,1,1.0,1.0,,,,43057.78,,0,1,1,0,0,0,0,0,0,0,0,33000,2021.0,0,0,1.0,0.0,0,0,1,0,2.24,2.15,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2021 from official CoE page.,,,,,,,,Southern Europe,0,,2017.0,2017.0,True,1,1,1
San Marino,SMR,2018,party,2014,2016.0,2016.0,,1,1,1,2.0,2.0,,,,42818.7,,0,1,1,0,0,0,0,0,0,0,0,34000,2021.0,0,0,1.0,0.0,0,0,1,0,2.24,2.15,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2021 from official CoE page.,,,,,,,,Southern Europe,0,,2017.0,2017.0,True,1,1,1
San Marino,SMR,2019,party,2014,2016.0,2016.0,,1,1,1,3.0,3.0,,,,43525.42,,0,1,1,0,0,0,0,0,0,0,0,34000,2021.0,0,0,1.0,0.0,0,0,1,0,2.21,2.11,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2021 from official CoE page.,,,,,,,,Southern Europe,0,,2017.0,2017.0,True,1,1,1
San Marino,SMR,2020,party,2014,2016.0,2016.0,,1,1,1,4.0,4.0,,,,40506.85,,0,1,1,0,0,0,0,0,0,0,0,34000,2021.0,0,0,1.0,0.0,0,0,1,0,2.45,2.26,retained_legacy_not_independently_reimported,2021.0,0,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2021 from official CoE page.,,,,,,,,Southern Europe,0,,2017.0,2017.0,True,1,1,1
San Marino,SMR,2021,party,2014,2016.0,2016.0,,1,1,1,5.0,5.0,,,,46834.14,,0,1,1,0,0,0,0,0,0,0,0,34000,2021.0,1,0,1.0,0.0,0,0,1,0,2.45,2.3,retained_legacy_not_independently_reimported,2021.0,1,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2021 from official CoE page.,,,,,,,,Southern Europe,0,,2017.0,2017.0,True,1,1,1
San Marino,SMR,2022,party,2014,2016.0,2016.0,,1,1,1,6.0,6.0,,,,51277.35,,0,1,1,0,0,0,0,0,0,0,0,34000,2021.0,1,0,1.0,0.0,0,0,1,0,2.48,2.45,retained_legacy_not_independently_reimported,2021.0,1,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2021 from official CoE page.,,,,,,,,Southern Europe,0,,2017.0,2017.0,True,1,1,1
San Marino,SMR,2023,party,2014,2016.0,2016.0,,1,1,1,7.0,7.0,,,,51323.8,,0,1,1,0,0,0,0,0,0,0,0,34000,2021.0,1,0,1.0,0.0,0,0,1,0,,,excluded_legacy_flagged_for_manual_review,2021.0,1,excluded_until_researcher_coding_rubric_is_documented,,,,,,,,GDP parsed from comma-formatted text to numeric. | WGI legacy value excluded because source file flagged this country-year for manual review. | GREVIO baseline publication year corrected to 2021 from official CoE page. | UNODC outcome values preserved from source dataset; not silently imputed or replaced.,,,,,,,,Southern Europe,0,,2017.0,2017.0,True,1,1,1
Serbia,SRB,1990,party,2012,2013.0,2014.0,,0,0,0,-23.0,-24.0,,,,,49.3,0,0,1,1,0,0,0,0,0,0,0,7775000,2020.0,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2020.0,0,excluded_until_researcher_coding_rubric_is_documented,6926705.0,300.0,693.0,393.0,57.0,0.433106,0.0,GREVIO baseline publication year corrected to 2020 from official CoE page.,,,,,,,,Southern Europe,1,,2014.0,2015.0,True,0,0,0
Serbia,SRB,1991,party,2012,2013.0,2014.0,,0,0,0,-22.0,-23.0,,,,,49.5,0,0,1,1,0,0,0,0,0,0,0,7659000,2020.0,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2020.0,0,excluded_until_researcher_coding_rubric_is_documented,6926705.0,300.0,693.0,393.0,57.0,0.433106,0.0,GREVIO baseline publication year corrected to 2020 from official CoE page.,,,,,,,,Southern Europe,1,,2014.0,2015.0,True,0,0,0
Serbia,SRB,1992,party,2012,2013.0,2014.0,,0,0,0,-21.0,-22.0,,,,,49.4,0,0,1,1,0,0,0,0,0,0,0,7567000,2020.0,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2020.0,0,excluded_until_researcher_coding_rubric_is_documented,6926705.0,300.0,693.0,393.0,57.0,0.433106,0.0,GREVIO baseline publication year corrected to 2020 from official CoE page.,,,,,,,,Southern Europe,1,,2014.0,2015.0,True,0,0,0
Serbia,SRB,1993,party,2012,2013.0,2014.0,,0,0,0,-20.0,-21.0,,,,,49.2,0,0,1,1,0,0,0,0,0,0,0,7584000,2020.0,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2020.0,0,excluded_until_researcher_coding_rubric_is_documented,6926705.0,300.0,693.0,393.0,57.0,0.433106,0.0,GREVIO baseline publication year corrected to 2020 from official CoE page.,,,,,,,,Southern Europe,1,,2014.0,2015.0,True,0,0,0
Serbia,SRB,1994,party,2012,2013.0,2014.0,,0,0,0,-19.0,-20.0,,,,,48.6,0,0,1,1,0,0,0,0,0,0,0,7600000,2020.0,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2020.0,0,excluded_until_researcher_coding_rubric_is_documented,6926705.0,300.0,693.0,393.0,57.0,0.433106,0.0,GREVIO baseline publication year corrected to 2020 from official CoE page.,,,,,,,,Southern Europe,1,,2014.0,2015.0,True,0,0,0
Serbia,SRB,1995,party,2012,2013.0,2014.0,,0,0,0,-18.0,-19.0,,,,3012.5,48.1,0,0,1,1,0,0,0,0,0,0,0,7600000,2020.0,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2020.0,0,excluded_until_researcher_coding_rubric_is_documented,6926705.0,300.0,693.0,393.0,57.0,0.433106,0.0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2020 from official CoE page.,,,,,,,,Southern Europe,1,,2014.0,2015.0,True,0,0,0
Serbia,SRB,1996,party,2012,2013.0,2014.0,,0,0,0,-17.0,-18.0,,,,3200.77,47.4,0,0,1,1,0,0,0,1,0,0,0,7607000,2020.0,0,0,0.0,0.0,1,1,1,0,-1.81,-2.15,retained_legacy_not_independently_reimported,2020.0,0,excluded_until_researcher_coding_rubric_is_documented,6926705.0,300.0,693.0,393.0,57.0,0.433106,0.0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2020 from official CoE page.,,,,,,,,Southern Europe,1,,2014.0,2015.0,True,0,0,0
Serbia,SRB,1997,party,2012,2013.0,2014.0,,0,0,0,-16.0,-17.0,,,,3497.55,46.7,0,0,1,1,0,0,0,0,0,0,0,7612000,2020.0,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2020.0,0,excluded_until_researcher_coding_rubric_is_documented,6926705.0,300.0,693.0,393.0,57.0,0.433106,0.0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2020 from official CoE page.,,,,,,,,Southern Europe,1,,2014.0,2015.0,True,0,0,0
Serbia,SRB,1998,party,2012,2013.0,2014.0,,0,0,0,-15.0,-16.0,,,,3699.4,46.3,0,0,1,1,0,0,0,1,0,0,0,7617000,2020.0,0,0,0.0,0.0,1,1,1,0,-1.5,-2.15,retained_legacy_not_independently_reimported,2020.0,0,excluded_until_researcher_coding_rubric_is_documented,6926705.0,300.0,693.0,393.0,57.0,0.433106,0.0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2020 from official CoE page.,,,,,,,,Southern Europe,1,,2014.0,2015.0,True,0,0,0
Serbia,SRB,1999,party,2012,2013.0,2014.0,,0,0,0,-14.0,-15.0,,,,3329.45,47.1,0,0,1,1,0,0,0,0,0,0,0,7498000,2020.0,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2020.0,0,excluded_until_researcher_coding_rubric_is_documented,6926705.0,300.0,693.0,393.0,57.0,0.433106,0.0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2020 from official CoE page.,,,,,,,,Southern Europe,1,,2014.0,2015.0,True,0,0,0
Serbia,SRB,2000,party,2012,2013.0,2014.0,,0,0,0,-13.0,-14.0,1.48,,,3542.35,46.7,0,0,1,1,1,0,0,1,1,0,0,7498000,2020.0,0,0,0.0,0.0,1,1,1,0,-1.42,-2.17,retained_legacy_not_independently_reimported,2020.0,0,excluded_until_researcher_coding_rubric_is_documented,6926705.0,300.0,693.0,393.0,57.0,0.433106,0.0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2020 from official CoE page.,4.60583054871206,2.96311487314067,,,,0.2431878423419481,-1.1352809236951988,Southern Europe,1,,2014.0,2015.0,True,0,0,0
Serbia,SRB,2001,party,2012,2013.0,2014.0,,0,0,0,-12.0,-13.0,1.883,,,3788.98,46.3,0,0,1,1,1,0,0,0,0,0,0,7499000,2020.0,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2020.0,0,excluded_until_researcher_coding_rubric_is_documented,6926705.0,300.0,693.0,393.0,57.0,0.433106,0.0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2020 from official CoE page.,4.61123114417772,3.17567065132744,,,,0.2899496427207042,-0.8956286311540677,Southern Europe,1,,2014.0,2015.0,True,0,0,0
Serbia,SRB,2002,party,2012,2013.0,2014.0,,0,0,0,-11.0,-12.0,1.399,,,4038.65,46.0,0,0,1,1,1,0,0,1,1,0,0,7501000,2020.0,0,0,0.0,0.0,1,1,1,0,-0.94,-1.54,retained_legacy_not_independently_reimported,2020.0,0,excluded_until_researcher_coding_rubric_is_documented,6926705.0,300.0,693.0,393.0,57.0,0.433106,0.0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2020 from official CoE page.,3.98958176845791,2.62579425352805,,,,0.25962304370865324,-1.0479287097890737,Southern Europe,1,,2014.0,2015.0,True,0,0,0
Serbia,SRB,2003,party,2012,2013.0,2014.0,,0,0,0,-10.0,-11.0,1.683,,,4233.78,45.7,0,0,1,1,1,0,0,1,1,0,0,7503000,2020.0,0,0,0.0,0.0,1,1,1,0,-1.13,-1.54,retained_legacy_not_independently_reimported,2020.0,0,excluded_until_researcher_coding_rubric_is_documented,6926705.0,300.0,693.0,393.0,57.0,0.433106,0.0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2020 from official CoE page.,3.02460388558768,2.31855480790214,,,,0.35750671486029256,-0.5862022207866765,Southern Europe,1,,2014.0,2015.0,True,0,0,0
Serbia,SRB,2004,party,2012,2013.0,2014.0,,0,0,0,-9.0,-10.0,1.284,,,4527.43,45.3,0,0,1,1,1,0,0,1,1,0,0,7460000,2020.0,0,0,0.0,0.0,1,1,1,0,-0.43,-1.26,retained_legacy_not_independently_reimported,2020.0,0,excluded_until_researcher_coding_rubric_is_documented,6926705.0,300.0,693.0,393.0,57.0,0.433106,0.0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2020 from official CoE page.,3.14816154276502,2.16763741135982,,,,0.2897006319853071,-0.8968384399698198,Southern Europe,1,,2014.0,2015.0,True,0,0,0
